Run,TrajectoryPositionNoise,Protocol,Metric,Value
339,0.5,UWGS,Skew,7.32103
338,0.5,UWGS,Offset,647.778
338,0.5,UWGS,Skew,6.33437
340,0.5,UWGS,Offset,772.919
340,0.5,UWGS,Skew,14.3407
341,0.5,UWGS,Offset,296.116
341,0.5,UWGS,Skew,10.2137
342,0.5,UWGS,Offset,4215.87
342,0.5,UWGS,Skew,200.889
343,0.5,UWGS,Offset,284.626
343,0.5,UWGS,Skew,1.40019
344,0.5,UWGS,Offset,133.122
344,0.5,UWGS,Skew,16.9714
346,0.5,UWGS,Offset,766.052
346,0.5,UWGS,Skew,13.8901
345,0.5,UWGS,Offset,505.349
345,0.5,UWGS,Skew,1.92547
347,0.5,UWGS,Offset,899.426
347,0.5,UWGS,Skew,14.7014
349,0.5,UWGS,Offset,699.096
349,0.5,UWGS,Skew,8.57565
348,0.5,UWGS,Offset,1130.64
348,0.5,UWGS,Skew,2.13485
350,0.5,UWGS,Offset,829.408
350,0.5,UWGS,Skew,5.78346
351,0.5,UWGS,Offset,786.413
351,0.5,UWGS,Skew,11.3319
352,0.5,UWGS,Offset,705.447
352,0.5,UWGS,Skew,11.0495
353,0.5,UWGS,Offset,324.02
353,0.5,UWGS,Skew,8.88342
354,0.5,UWGS,Offset,519.264
354,0.5,UWGS,Skew,11.5914
355,0.5,UWGS,Offset,391.993
355,0.5,UWGS,Skew,2.54659
356,0.5,UWGS,Offset,765.323
356,0.5,UWGS,Skew,0.422588
357,0.5,UWGS,Offset,590.842
357,0.5,UWGS,Skew,1.4989
358,0.5,UWGS,Offset,444.205
358,0.5,UWGS,Skew,17.1878
359,0.5,UWGS,Offset,586.68
359,0.5,UWGS,Skew,49.5187
360,0.5,UWGS,Offset,712.069
360,0.5,UWGS,Skew,27.9147
361,0.5,UWGS,Offset,152.971
361,0.5,UWGS,Skew,20.1557
362,0.5,UWGS,Offset,402.875
362,0.5,UWGS,Skew,8.35658
363,0.5,UWGS,Offset,649.591
363,0.5,UWGS,Skew,4.53389
365,0.5,UWGS,Offset,777.749
365,0.5,UWGS,Skew,32.5384
364,0.5,UWGS,Offset,186.439
364,0.5,UWGS,Skew,7.38492
366,0.5,UWGS,Offset,298.272
366,0.5,UWGS,Skew,2.71159
368,0.5,UWGS,Offset,1047.65
368,0.5,UWGS,Skew,15.6146
367,0.5,UWGS,Offset,802.59
367,0.5,UWGS,Skew,3.07152
369,0.5,UWGS,Offset,1310.12
369,0.5,UWGS,Skew,112.205
370,0.5,UWGS,Offset,17.0025
370,0.5,UWGS,Skew,16.3098
372,0.5,UWGS,Offset,323.636
372,0.5,UWGS,Skew,15.2394
371,0.5,UWGS,Offset,482.829
371,0.5,UWGS,Skew,1.81178
373,0.5,UWGS,Offset,679.439
373,0.5,UWGS,Skew,12.7929
374,0.5,UWGS,Offset,273.743
374,0.5,UWGS,Skew,1.60131
375,0.5,UWGS,Offset,396.469
375,0.5,UWGS,Skew,1.16645
376,0.5,UWGS,Offset,98.7234
376,0.5,UWGS,Skew,34.8341
377,0.5,UWGS,Offset,552.528
377,0.5,UWGS,Skew,8.45528
378,0.5,UWGS,Offset,452.479
378,0.5,UWGS,Skew,1.31805
379,0.5,UWGS,Offset,639.894
379,0.5,UWGS,Skew,6.50186
381,0.5,UWGS,Offset,1017.96
381,0.5,UWGS,Skew,1.21057
380,0.5,UWGS,Offset,594.291
380,0.5,UWGS,Skew,1.74896
382,0.5,UWGS,Offset,241.059
382,0.5,UWGS,Skew,5.92233
383,0.5,UWGS,Offset,213.923
383,0.5,UWGS,Skew,22.5316
384,0.5,UWGS,Offset,252.417
384,0.5,UWGS,Skew,9.6372
385,0.5,UWGS,Offset,491.331
385,0.5,UWGS,Skew,15.8737
386,0.5,UWGS,Offset,662.317
386,0.5,UWGS,Skew,7.91678
387,0.5,UWGS,Offset,1309.08
387,0.5,UWGS,Skew,22.345
388,0.5,UWGS,Offset,553.718
388,0.5,UWGS,Skew,4.06055
389,0.5,UWGS,Offset,316.892
389,0.5,UWGS,Skew,2.62
390,0.5,UWGS,Offset,762.793
390,0.5,UWGS,Skew,12.5379
391,0.5,UWGS,Offset,85.9277
391,0.5,UWGS,Skew,7.80576
392,0.5,UWGS,Offset,745.372
392,0.5,UWGS,Skew,7.48019
395,0.5,UWGS,Offset,593.407
395,0.5,UWGS,Skew,6.19494
393,0.5,UWGS,Offset,524.913
393,0.5,UWGS,Skew,6.87781
394,0.5,UWGS,Offset,1029.37
394,0.5,UWGS,Skew,18.1316
397,0.5,UWGS,Offset,441.707
397,0.5,UWGS,Skew,33.8081
396,0.5,UWGS,Offset,283.835
396,0.5,UWGS,Skew,13.5629
398,0.5,UWGS,Offset,643.741
398,0.5,UWGS,Skew,16.5039
400,0.5,UWGS,Offset,34.455
400,0.5,UWGS,Skew,8.23289
399,0.5,UWGS,Offset,605.795
399,0.5,UWGS,Skew,17.2054
402,0.5,UWGS,Offset,1229.39
402,0.5,UWGS,Skew,26.6414
401,0.5,UWGS,Offset,733.581
401,0.5,UWGS,Skew,4.90243
403,0.5,UWGS,Offset,126.527
403,0.5,UWGS,Skew,9.99424
404,0.5,UWGS,Offset,894.124
404,0.5,UWGS,Skew,19.8958
405,0.5,UWGS,Offset,622.824
405,0.5,UWGS,Skew,7.10054
406,0.5,UWGS,Offset,112.993
406,0.5,UWGS,Skew,15.1919
408,0.5,UWGS,Offset,682.035
408,0.5,UWGS,Skew,5.04465
407,0.5,UWGS,Offset,5.71659
407,0.5,UWGS,Skew,23.1136
409,0.5,UWGS,Offset,948.294
409,0.5,UWGS,Skew,2.08365
412,0.5,UWGS,Offset,100.621
412,0.5,UWGS,Skew,11.7169
410,0.5,UWGS,Offset,45958.9
410,0.5,UWGS,Skew,2623.15
411,0.5,UWGS,Offset,162.198
411,0.5,UWGS,Skew,7.014
414,0.5,UWGS,Offset,1301.8
414,0.5,UWGS,Skew,55.0942
413,0.5,UWGS,Offset,1085.98
413,0.5,UWGS,Skew,0.929557
415,0.5,UWGS,Offset,260.994
415,0.5,UWGS,Skew,16.0014
417,0.5,UWGS,Offset,506.884
417,0.5,UWGS,Skew,7.26252
416,0.5,UWGS,Offset,281.254
416,0.5,UWGS,Skew,4.17081
419,0.5,UWGS,Offset,491.051
419,0.5,UWGS,Skew,1.06847
418,0.5,UWGS,Offset,1071.31
418,0.5,UWGS,Skew,39.3316
420,0.5,UWGS,Offset,842.928
420,0.5,UWGS,Skew,10.8778
421,0.5,UWGS,Offset,127.163
421,0.5,UWGS,Skew,10.7188
422,0.5,UWGS,Offset,355.355
422,0.5,UWGS,Skew,17.9266
423,0.5,UWGS,Offset,4048.96
423,0.5,UWGS,Skew,150.138
424,0.5,UWGS,Offset,687.064
424,0.5,UWGS,Skew,0.672478
425,0.5,UWGS,Offset,197.355
425,0.5,UWGS,Skew,10.3624
426,0.5,UWGS,Offset,638.815
426,0.5,UWGS,Skew,15.825
427,0.5,UWGS,Offset,376.804
427,0.5,UWGS,Skew,12.2524
428,0.5,UWGS,Offset,1178.02
428,0.5,UWGS,Skew,21.5979
429,0.5,UWGS,Offset,88.5262
429,0.5,UWGS,Skew,8.22036
431,0.5,UWGS,Offset,272.722
431,0.5,UWGS,Skew,5.42915
430,0.5,UWGS,Offset,124.966
430,0.5,UWGS,Skew,8.67869
433,0.5,UWGS,Offset,15.9552
433,0.5,UWGS,Skew,33.337
434,0.5,UWGS,Offset,732.613
434,0.5,UWGS,Skew,4.50181
432,0.5,UWGS,Offset,402.053
432,0.5,UWGS,Skew,14.7985
435,0.5,UWGS,Offset,874.424
435,0.5,UWGS,Skew,25.7636
436,0.5,UWGS,Offset,351.092
436,0.5,UWGS,Skew,3.72015
437,0.5,UWGS,Offset,1244.29
437,0.5,UWGS,Skew,48.5053
439,0.5,UWGS,Offset,133.787
439,0.5,UWGS,Skew,23.667
438,0.5,UWGS,Offset,163.921
438,0.5,UWGS,Skew,2.69691
441,0.5,UWGS,Offset,19.3612
441,0.5,UWGS,Skew,9.79018
440,0.5,UWGS,Offset,1899.16
440,0.5,UWGS,Skew,1.32895
444,0.5,UWGS,Offset,116.212
444,0.5,UWGS,Skew,8.46348
442,0.5,UWGS,Offset,481.709
442,0.5,UWGS,Skew,0.267512
443,0.5,UWGS,Offset,294.8
443,0.5,UWGS,Skew,14.8044
445,0.5,UWGS,Offset,188.869
445,0.5,UWGS,Skew,22.173
446,0.5,UWGS,Offset,176.586
446,0.5,UWGS,Skew,5.14486
447,0.5,UWGS,Offset,78.0575
447,0.5,UWGS,Skew,20.9683
448,0.5,UWGS,Offset,657.769
448,0.5,UWGS,Skew,2.62242
450,0.5,UWGS,Offset,440.372
450,0.5,UWGS,Skew,6.32409
451,0.5,UWGS,Offset,321.336
451,0.5,UWGS,Skew,4.03826
449,0.5,UWGS,Offset,261.178
449,0.5,UWGS,Skew,9.12983
452,0.5,UWGS,Offset,29.3489
452,0.5,UWGS,Skew,27.1124
453,0.5,UWGS,Offset,314.758
453,0.5,UWGS,Skew,2.10338
455,0.5,UWGS,Offset,229.96
455,0.5,UWGS,Skew,4.97365
454,0.5,UWGS,Offset,692.679
454,0.5,UWGS,Skew,23.4177
457,0.5,UWGS,Offset,384.282
457,0.5,UWGS,Skew,10.7134
456,0.5,UWGS,Offset,462.214
456,0.5,UWGS,Skew,7.01184
458,0.5,UWGS,Offset,98.2026
458,0.5,UWGS,Skew,26.5949
459,0.5,UWGS,Offset,1079.14
459,0.5,UWGS,Skew,34.1746
460,0.5,UWGS,Offset,406.013
460,0.5,UWGS,Skew,1.95804
462,0.5,UWGS,Offset,880.661
462,0.5,UWGS,Skew,10.4862
461,0.5,UWGS,Offset,79.688
461,0.5,UWGS,Skew,18.8056
463,0.5,UWGS,Offset,359.998
463,0.5,UWGS,Skew,39.8323
464,0.5,UWGS,Offset,154.425
464,0.5,UWGS,Skew,4.31213
466,0.5,UWGS,Offset,99.7513
466,0.5,UWGS,Skew,15.6692
465,0.5,UWGS,Offset,682.748
465,0.5,UWGS,Skew,2.65997
467,0.5,UWGS,Offset,407.993
467,0.5,UWGS,Skew,5.09766
468,0.5,UWGS,Offset,0.996567
468,0.5,UWGS,Skew,18.227
469,0.5,UWGS,Offset,731.334
469,0.5,UWGS,Skew,24.9936
470,0.5,UWGS,Offset,335.86
470,0.5,UWGS,Skew,7.72141
472,0.5,UWGS,Offset,825.864
472,0.5,UWGS,Skew,0.575868
471,0.5,UWGS,Offset,685.006
471,0.5,UWGS,Skew,11.7621
473,0.5,UWGS,Offset,369.065
473,0.5,UWGS,Skew,23.5616
475,0.5,UWGS,Offset,186.419
475,0.5,UWGS,Skew,7.34424
474,0.5,UWGS,Offset,442.083
474,0.5,UWGS,Skew,6.41029
477,0.5,UWGS,Offset,697.635
477,0.5,UWGS,Skew,4.96903
478,0.5,UWGS,Offset,833.769
478,0.5,UWGS,Skew,5.32977
476,0.5,UWGS,Offset,627.271
476,0.5,UWGS,Skew,3.26785
479,0.5,UWGS,Offset,303.878
479,0.5,UWGS,Skew,19.4059
480,0.5,UWGS,Offset,4442.21
480,0.5,UWGS,Skew,182.097
481,0.5,UWGS,Offset,426.851
481,0.5,UWGS,Skew,7.64475
482,0.5,UWGS,Offset,336.318
482,0.5,UWGS,Skew,6.90145
483,0.5,UWGS,Offset,310.77
483,0.5,UWGS,Skew,6.08318
484,0.5,UWGS,Offset,4852.68
484,0.5,UWGS,Skew,228.44
485,0.5,UWGS,Offset,208.761
485,0.5,UWGS,Skew,30.4605
486,0.5,UWGS,Offset,73.6818
486,0.5,UWGS,Skew,11.8268
488,0.5,UWGS,Offset,112.351
488,0.5,UWGS,Skew,18.2035
487,0.5,UWGS,Offset,158.177
487,0.5,UWGS,Skew,4.77907
489,0.5,UWGS,Offset,669.179
489,0.5,UWGS,Skew,13.7232
490,0.5,UWGS,Offset,15.5988
490,0.5,UWGS,Skew,18.9435
491,0.5,UWGS,Offset,136.928
491,0.5,UWGS,Skew,28.4015
492,0.5,UWGS,Offset,412.6
492,0.5,UWGS,Skew,5.32979
493,0.5,UWGS,Offset,122.84
493,0.5,UWGS,Skew,2.27339
494,0.5,UWGS,Offset,1059.66
494,0.5,UWGS,Skew,16.0521
495,0.5,UWGS,Offset,765.475
495,0.5,UWGS,Skew,4.98087
496,0.5,UWGS,Offset,1639.83
496,0.5,UWGS,Skew,18.6265
497,0.5,UWGS,Offset,319.335
497,0.5,UWGS,Skew,12.0085
498,0.5,UWGS,Offset,399.04
498,0.5,UWGS,Skew,0.475889
499,0.5,UWGS,Offset,654.77
499,0.5,UWGS,Skew,6.41925
500,0.5,UWGS,Offset,189.208
500,0.5,UWGS,Skew,5.2864
501,0.5,UWGS,Offset,76.8465
501,0.5,UWGS,Skew,21.6892
502,0.5,UWGS,Offset,105.796
502,0.5,UWGS,Skew,25.488
504,0.5,UWGS,Offset,876.609
504,0.5,UWGS,Skew,2.90492
505,0.5,UWGS,Offset,651.363
505,0.5,UWGS,Skew,11.4693
503,0.5,UWGS,Offset,218.759
503,0.5,UWGS,Skew,11.2106
506,0.5,UWGS,Offset,123.125
506,0.5,UWGS,Skew,11.3304
508,0.5,UWGS,Offset,171.659
508,0.5,UWGS,Skew,12.102
507,0.5,UWGS,Offset,976.126
507,0.5,UWGS,Skew,30.7532
509,0.5,UWGS,Offset,695.731
509,0.5,UWGS,Skew,4.54535
510,0.5,UWGS,Offset,723.44
510,0.5,UWGS,Skew,9.88908
511,0.5,UWGS,Offset,274.657
511,0.5,UWGS,Skew,16.4478
514,0.5,UWGS,Offset,939.008
514,0.5,UWGS,Skew,14.0623
512,0.5,UWGS,Offset,73.3813
512,0.5,UWGS,Skew,18.8685
515,0.5,UWGS,Offset,566.011
515,0.5,UWGS,Skew,3.95512
513,0.5,UWGS,Offset,70.5928
513,0.5,UWGS,Skew,27.5716
516,0.5,UWGS,Offset,399.96
516,0.5,UWGS,Skew,3.22527
517,0.5,UWGS,Offset,36.1137
517,0.5,UWGS,Skew,21.451
518,0.5,UWGS,Offset,685.579
518,0.5,UWGS,Skew,6.61397
519,0.5,UWGS,Offset,178.397
519,0.5,UWGS,Skew,15.5561
520,0.5,UWGS,Offset,192.686
520,0.5,UWGS,Skew,15.5422
522,0.5,UWGS,Offset,239.406
522,0.5,UWGS,Skew,35.3483
521,0.5,UWGS,Offset,605.138
521,0.5,UWGS,Skew,4.30485
523,0.5,UWGS,Offset,525.422
523,0.5,UWGS,Skew,0.542878
524,0.5,UWGS,Offset,380.485
524,0.5,UWGS,Skew,5.92387
525,0.5,UWGS,Offset,623.837
525,0.5,UWGS,Skew,6.91388
526,0.5,UWGS,Offset,304.639
526,0.5,UWGS,Skew,7.08942
527,0.5,UWGS,Offset,249.105
527,0.5,UWGS,Skew,7.13568
529,0.5,UWGS,Offset,2388.41
529,0.5,UWGS,Skew,43.9154
528,0.5,UWGS,Offset,349.765
528,0.5,UWGS,Skew,15.3807
530,0.5,UWGS,Offset,879.858
530,0.5,UWGS,Skew,16.9884
532,0.5,UWGS,Offset,231.291
532,0.5,UWGS,Skew,11.0707
531,0.5,UWGS,Offset,322.023
531,0.5,UWGS,Skew,35.3556
533,0.5,UWGS,Offset,1091.79
533,0.5,UWGS,Skew,12.9209
534,0.5,UWGS,Offset,88.7646
534,0.5,UWGS,Skew,1.85363
535,0.5,UWGS,Offset,352.429
535,0.5,UWGS,Skew,1.13346
536,0.5,UWGS,Offset,354.162
536,0.5,UWGS,Skew,5.20281
537,0.5,UWGS,Offset,714.736
537,0.5,UWGS,Skew,18.7737
539,0.5,UWGS,Offset,627.251
539,0.5,UWGS,Skew,10.815
538,0.5,UWGS,Offset,313.749
538,0.5,UWGS,Skew,4.08317
541,0.5,UWGS,Offset,744.67
541,0.5,UWGS,Skew,16.5039
540,0.5,UWGS,Offset,891.509
540,0.5,UWGS,Skew,16.7453
542,0.5,UWGS,Offset,821.217
542,0.5,UWGS,Skew,12.9138
543,0.5,UWGS,Offset,432.817
543,0.5,UWGS,Skew,0.101464
544,0.5,UWGS,Offset,945.577
544,0.5,UWGS,Skew,10.3512
545,0.5,UWGS,Offset,899.173
545,0.5,UWGS,Skew,9.67085
546,0.5,UWGS,Offset,169.158
546,0.5,UWGS,Skew,21.9623
547,0.5,UWGS,Offset,170.038
547,0.5,UWGS,Skew,22.754
548,0.5,UWGS,Offset,603.8
548,0.5,UWGS,Skew,0.919462
549,0.5,UWGS,Offset,1192.96
549,0.5,UWGS,Skew,29.0759
550,0.5,UWGS,Offset,25.7292
550,0.5,UWGS,Skew,9.67435
551,0.5,UWGS,Offset,321.062
551,0.5,UWGS,Skew,12.5464
553,0.5,UWGS,Offset,662.342
553,0.5,UWGS,Skew,3.50131
552,0.5,UWGS,Offset,955.99
552,0.5,UWGS,Skew,25.0585
554,0.5,UWGS,Offset,990.648
554,0.5,UWGS,Skew,28.129
555,0.5,UWGS,Offset,415.776
555,0.5,UWGS,Skew,2.59519
557,0.5,UWGS,Offset,284.362
557,0.5,UWGS,Skew,17.8432
556,0.5,UWGS,Offset,158.367
556,0.5,UWGS,Skew,6.81385
558,0.5,UWGS,Offset,4.48505
558,0.5,UWGS,Skew,10.9931
559,0.5,UWGS,Offset,547.381
559,0.5,UWGS,Skew,57.0753
562,0.5,UWGS,Offset,11.125
562,0.5,UWGS,Skew,18.9001
560,0.5,UWGS,Offset,518.614
560,0.5,UWGS,Skew,4.96829
561,0.5,UWGS,Offset,319.203
561,0.5,UWGS,Skew,15.7068
565,0.5,UWGS,Offset,490.233
565,0.5,UWGS,Skew,3.84123
564,0.5,UWGS,Offset,1402.39
564,0.5,UWGS,Skew,33.5392
563,0.5,UWGS,Offset,841.203
563,0.5,UWGS,Skew,20.6122
566,0.5,UWGS,Offset,290.413
566,0.5,UWGS,Skew,18.4622
567,0.5,UWGS,Offset,1162.48
567,0.5,UWGS,Skew,14.814
568,0.5,UWGS,Offset,601.758
568,0.5,UWGS,Skew,15.8121
569,0.5,UWGS,Offset,294.158
569,0.5,UWGS,Skew,8.89206
570,0.5,UWGS,Offset,633.562
570,0.5,UWGS,Skew,1.12209
571,0.5,UWGS,Offset,765.903
571,0.5,UWGS,Skew,23.1588
572,0.5,UWGS,Offset,421.455
572,0.5,UWGS,Skew,11.2708
575,0.5,UWGS,Offset,486.583
575,0.5,UWGS,Skew,2.68648
577,0.5,UWGS,Offset,11119.4
577,0.5,UWGS,Skew,316.854
576,0.5,UWGS,Offset,272.349
576,0.5,UWGS,Skew,10.8233
573,0.5,UWGS,Offset,571.065
573,0.5,UWGS,Skew,2.50242
574,0.5,UWGS,Offset,561.392
574,0.5,UWGS,Skew,7.32283
578,0.5,UWGS,Offset,17887.2
578,0.5,UWGS,Skew,1012.23
579,0.5,UWGS,Offset,516.221
579,0.5,UWGS,Skew,4.32385
583,0.5,UWGS,Offset,855.45
583,0.5,UWGS,Skew,12.6594
581,0.5,UWGS,Offset,896.025
581,0.5,UWGS,Skew,18.1246
582,0.5,UWGS,Offset,305.635
582,0.5,UWGS,Skew,12.4933
580,0.5,UWGS,Offset,349.393
580,0.5,UWGS,Skew,5.5696
584,0.5,UWGS,Offset,79.2117
584,0.5,UWGS,Skew,25.73
585,0.5,UWGS,Offset,475.894
585,0.5,UWGS,Skew,1.49346
587,0.5,UWGS,Offset,818.934
587,0.5,UWGS,Skew,0.715246
586,0.5,UWGS,Offset,568.629
586,0.5,UWGS,Skew,14.5091
588,0.5,UWGS,Offset,178.802
588,0.5,UWGS,Skew,27.7655
589,0.5,UWGS,Offset,684.654
589,0.5,UWGS,Skew,2.94521
590,0.5,UWGS,Offset,142.117
590,0.5,UWGS,Skew,7.80646
591,0.5,UWGS,Offset,794.271
591,0.5,UWGS,Skew,8.2154
593,0.5,UWGS,Offset,107.826
593,0.5,UWGS,Skew,23.1434
594,0.5,UWGS,Offset,329.383
594,0.5,UWGS,Skew,6.48892
592,0.5,UWGS,Offset,470.202
592,0.5,UWGS,Skew,5.99805
595,0.5,UWGS,Offset,303.478
595,0.5,UWGS,Skew,8.58481
596,0.5,UWGS,Offset,594.961
596,0.5,UWGS,Skew,2.57328
598,0.5,UWGS,Offset,1022.47
598,0.5,UWGS,Skew,23.7405
597,0.5,UWGS,Offset,20.6268
597,0.5,UWGS,Skew,19.3612
599,0.5,UWGS,Offset,197.915
599,0.5,UWGS,Skew,5.61859
601,0.5,UWGS,Offset,346.367
601,0.5,UWGS,Skew,2.90209
600,0.5,UWGS,Offset,729.635
600,0.5,UWGS,Skew,6.85267
602,0.5,UWGS,Offset,1095.99
602,0.5,UWGS,Skew,5.26295
603,0.5,UWGS,Offset,880.272
603,0.5,UWGS,Skew,22.1008
604,0.5,UWGS,Offset,326.905
604,0.5,UWGS,Skew,3.04434
605,0.5,UWGS,Offset,325.484
605,0.5,UWGS,Skew,21.7716
607,0.5,UWGS,Offset,206.803
607,0.5,UWGS,Skew,8.3602
606,0.5,UWGS,Offset,703.254
606,0.5,UWGS,Skew,12.1131
608,0.5,UWGS,Offset,28.4605
608,0.5,UWGS,Skew,24.2021
609,0.5,UWGS,Offset,583.094
609,0.5,UWGS,Skew,4.05627
610,0.5,UWGS,Offset,115.838
610,0.5,UWGS,Skew,0.811866
612,0.5,UWGS,Offset,855.347
612,0.5,UWGS,Skew,5.55793
611,0.5,UWGS,Offset,621.843
611,0.5,UWGS,Skew,11.4602
614,0.5,UWGS,Offset,447.067
614,0.5,UWGS,Skew,39.5329
613,0.5,UWGS,Offset,1175.74
613,0.5,UWGS,Skew,22.3243
615,0.5,UWGS,Offset,474.448
615,0.5,UWGS,Skew,4.6721
616,0.5,UWGS,Offset,225.272
616,0.5,UWGS,Skew,2.70849
617,0.5,UWGS,Offset,1912.19
617,0.5,UWGS,Skew,76.8976
618,0.5,UWGS,Offset,766.463
618,0.5,UWGS,Skew,4.0142
619,0.5,UWGS,Offset,902.533
619,0.5,UWGS,Skew,15.395
621,0.5,UWGS,Offset,678.938
621,0.5,UWGS,Skew,9.68379
620,0.5,UWGS,Offset,380.167
620,0.5,UWGS,Skew,4.66327
622,0.5,UWGS,Offset,77.1382
622,0.5,UWGS,Skew,26.2098
623,0.5,UWGS,Offset,141.728
623,0.5,UWGS,Skew,21.8907
624,0.5,UWGS,Offset,479.671
624,0.5,UWGS,Skew,4.26127
625,0.5,UWGS,Offset,264.02
625,0.5,UWGS,Skew,4.77396
627,0.5,UWGS,Offset,459.617
627,0.5,UWGS,Skew,4.96478
628,0.5,UWGS,Offset,256.489
628,0.5,UWGS,Skew,5.50694
626,0.5,UWGS,Offset,105.016
626,0.5,UWGS,Skew,8.65246
629,0.5,UWGS,Offset,378.248
629,0.5,UWGS,Skew,3.40696
630,0.5,UWGS,Offset,66.5237
630,0.5,UWGS,Skew,10.1708
631,0.5,UWGS,Offset,281.184
631,0.5,UWGS,Skew,6.0296
634,0.5,UWGS,Offset,926.856
634,0.5,UWGS,Skew,20.8202
633,0.5,UWGS,Offset,1137.28
633,0.5,UWGS,Skew,18.8604
632,0.5,UWGS,Offset,369.411
632,0.5,UWGS,Skew,2.59572
635,0.5,UWGS,Offset,656.77
635,0.5,UWGS,Skew,6.51149
636,0.5,UWGS,Offset,711.097
636,0.5,UWGS,Skew,5.98384
637,0.5,UWGS,Offset,187.994
637,0.5,UWGS,Skew,8.93794
638,0.5,UWGS,Offset,490.776
638,0.5,UWGS,Skew,4.0545
640,0.5,UWGS,Offset,828.89
640,0.5,UWGS,Skew,7.76767
642,0.5,UWGS,Offset,700.954
642,0.5,UWGS,Skew,6.05912
641,0.5,UWGS,Offset,433.723
641,0.5,UWGS,Skew,3.65365
639,0.5,UWGS,Offset,12817.6
639,0.5,UWGS,Skew,200.777
643,0.5,UWGS,Offset,942.339
643,0.5,UWGS,Skew,24.5155
644,0.5,UWGS,Offset,592.749
644,0.5,UWGS,Skew,4.22657
645,0.5,UWGS,Offset,53.9292
645,0.5,UWGS,Skew,10.3873
648,0.5,UWGS,Offset,1002.1
648,0.5,UWGS,Skew,11.1206
646,0.5,UWGS,Offset,894.047
646,0.5,UWGS,Skew,14.1491
647,0.5,UWGS,Offset,826.861
647,0.5,UWGS,Skew,6.83792
650,0.5,UWGS,Offset,101.159
650,0.5,UWGS,Skew,7.79178
649,0.5,UWGS,Offset,3805.34
649,0.5,UWGS,Skew,262.643
651,0.5,UWGS,Offset,914.255
651,0.5,UWGS,Skew,19.5422
653,0.5,UWGS,Offset,993.195
653,0.5,UWGS,Skew,14.5637
652,0.5,UWGS,Offset,653.871
652,0.5,UWGS,Skew,8.01618
654,0.5,UWGS,Offset,629.209
654,0.5,UWGS,Skew,5.73173
655,0.5,UWGS,Offset,1088.91
655,0.5,UWGS,Skew,60.2883
656,0.5,UWGS,Offset,429.113
656,0.5,UWGS,Skew,7.06021
659,0.5,UWGS,Offset,2.20631
659,0.5,UWGS,Skew,1.94234
658,0.5,UWGS,Offset,597.992
658,0.5,UWGS,Skew,19.3994
657,0.5,UWGS,Offset,438.119
657,0.5,UWGS,Skew,11.2059
660,0.5,UWGS,Offset,2432.1
660,0.5,UWGS,Skew,127.03
662,0.5,UWGS,Offset,703.201
662,0.5,UWGS,Skew,1.79957
661,0.5,UWGS,Offset,1362.74
661,0.5,UWGS,Skew,29.0189
663,0.5,UWGS,Offset,693.171
663,0.5,UWGS,Skew,15.0493
664,0.5,UWGS,Offset,1428.29
664,0.5,UWGS,Skew,24.239
666,0.5,UWGS,Offset,310.606
666,0.5,UWGS,Skew,6.78095
665,0.5,UWGS,Offset,498.722
665,0.5,UWGS,Skew,0.466569
667,0.5,UWGS,Offset,863.464
667,0.5,UWGS,Skew,1.59845
668,0.5,UWGS,Offset,326.951
668,0.5,UWGS,Skew,10.7867
669,0.5,UWGS,Offset,7853.76
669,0.5,UWGS,Skew,324.957
670,0.5,UWGS,Offset,513.938
670,0.5,UWGS,Skew,2.5304
671,0.5,UWGS,Offset,445.872
671,0.5,UWGS,Skew,1.57283
672,0.5,UWGS,Offset,2346
672,0.5,UWGS,Skew,68.3276
673,0.5,UWGS,Offset,392.072
673,0.5,UWGS,Skew,11.0215
674,0.5,UWGS,Offset,508.408
674,0.5,UWGS,Skew,10.6632
675,0.5,UWGS,Offset,329.312
675,0.5,UWGS,Skew,27.2634
676,0.5,UWGS,Offset,635.185
676,0.5,UWGS,Skew,0.629701
678,0.5,UWGS,Offset,732.3
678,0.5,UWGS,Skew,11.9738
677,0.5,UWGS,Offset,898.184
677,0.5,UWGS,Skew,46.9182
679,0.5,UWGS,Offset,140.783
679,0.5,UWGS,Skew,45.2945
680,0.5,UWGS,Offset,397.664
680,0.5,UWGS,Skew,2.22016
681,0.5,UWGS,Offset,153.561
681,0.5,UWGS,Skew,9.69341
682,0.5,UWGS,Offset,214.986
682,0.5,UWGS,Skew,13.906
683,0.5,UWGS,Offset,668.788
683,0.5,UWGS,Skew,15.9293
684,0.5,UWGS,Offset,61.1721
684,0.5,UWGS,Skew,17.27
685,0.5,UWGS,Offset,166.578
685,0.5,UWGS,Skew,17.3682
686,0.5,UWGS,Offset,524.781
686,0.5,UWGS,Skew,11.1075
688,0.5,UWGS,Offset,645.79
688,0.5,UWGS,Skew,1.33656
687,0.5,UWGS,Offset,1477.39
687,0.5,UWGS,Skew,115.062
689,0.5,UWGS,Offset,15912.5
689,0.5,UWGS,Skew,244.498
690,0.5,UWGS,Offset,651.242
690,0.5,UWGS,Skew,16.9804
691,0.5,UWGS,Offset,1130.77
691,0.5,UWGS,Skew,1.80725
692,0.5,UWGS,Offset,961.122
692,0.5,UWGS,Skew,7.04433
693,0.5,UWGS,Offset,666.472
693,0.5,UWGS,Skew,5.98604
694,0.5,UWGS,Offset,202.527
694,0.5,UWGS,Skew,10.3001
695,0.5,UWGS,Offset,561.208
